optional	0.49
parking	-0.35
couch	-0.13
bold	0.405
lifting	0.27
bishop	0.09
basement	-0.68
prolonged	-1.24
salary	0.65
unsure	-0.88
ask	0.19
upstate	-0.24
guards	-0.0
paris	0.22
beginning	0.42
rode	-0.31
throbbing	-1.03
hotel	0.06
profile	1.67
lines	-0.09
double	0.095
reaction	-1.19
missed	-0.53
iraq	-0.58
slices	0.06
subtle	0.25
leads	-0.2
embarrassing	-1.76
wrist	0.33
fractured	-0.81
deep	0.22500000000000003
championship	0.3
occasion	0.45
english	0.33
compete	0.14
manicured	0.41
truly	0.82
mexico	-0.3
communal	0.12
defiant	-0.26
laboratory	-0.05
idea	-0.09
request	0.05
village	0.26
heroic	-0.71
packed	0.38
sick	-2.67
protect	-0.56
bride	1.56
onto	0.14
paying	0.27
pricey	0.63
prepared	0.09
fearful	-1.26
pass	0.08
materials	0.07
tennis	0.34
sale	0.31
model	0.42
afraid	-1.115
federal	-0.32
teaspoon	0.14
elementary	0.05
saint	0.3
driven	-0.31
falls	-0.03
left	0.52
riding	-0.8
faint	-0.5800000000000001
archaeological	0.34
paint	0.49
print	0.11
ready	0.775
presidential	0.13
phil	0.25
past	-0.035
sing	1.75
increases	-0.07
beside	-0.04
cast	-2.01
continental	-0.05
mill	0.04
steamy	-0.4
appropriate	0.835
should	0.0
aloud	0.02
victims	-2.28
weathered	0.16
safer	0.86
v	0.57
laura	0.84
dizzy	-1.54
sensual	0.77
studies	-0.01
learn	0.09
iron	0.23
specifically	0.22
color	-0.02
aware	-0.7050000000000001
pole	0.25
walk	0.04
favorite	1.585
sit	0.04
kit	0.02
afternoon	0.85
roles	0.26
spotted	-0.2
spacious	1.07
homosexual	-0.01
fraud	-0.83
retired	0.26
maryland	-0.35
plate	0.08
experiences	0.7
because	-0.22
ali	-1.11
stands	0.07
neural	-0.26
faces	-0.39
arms	0.29
deaths	-2.01
details	0.03
sign	-0.1
prominent	-0.09000000000000001
tissue	-0.48
minds	-2.08
powell	-0.49
industrialized	-0.36
notes	0.2
secretary	0.12
address	-0.04
court	-0.03
grateful	1.72
master	0.22
crimes	-1.86
cluttered	0.35
hazel	0.95
lack	-1.97
wall	0.01
entrance	-0.1
waves	-0.21
others	0.01
bears	-1.32
designs	0.64
downtown	-0.045
husband	1.37
businesses	-0.07
loaded	0.35
together	2.09
consumer	0.09
postal	-0.08
arrive	0.38
quick	0.62
liquid	0.25
ruth	1.01
poignant	-0.12
simplest	0.44
seeds	0.65
glimpse	-0.04
march	0.74
length	0.47
cops	-0.43
habit	-1.13
led	-0.71
cellular	-0.07
visitors	0.88
francisco	0.04
rhythmic	-0.51
slightly	0.03
plot	-0.64
degrees	0.15
contest	0.51
organizations	-0.24
occasionally	0.17
yelled	-0.15
conscious	-0.48
sliding	0.09
hoped	-0.45
gleaming	1.11
pounds	0.03
fell	-0.1
sane	0.89
harold	-0.19
m	0.57
grounds	0.62
revolution	0.08
stellar	1.57
adds	-0.06
quarterly	-0.28
effectively	-0.49
powder	0.3
tricky	0.04
hell	-0.65
sharper	0.05
racist	-1.52
underneath	-0.02
bud	-0.4
pointless	-0.87
mess	-2.11
starting	0.23
shrugged	0.14
thus	-0.3
routine	0.02
mention	-0.56
sixth	0.99
losses	-0.68
owners	-0.31
nails	0.25
dried	0.18
infectious	-0.93
devil	-1.81
insane	-1.3
ours	-0.28
guest	-0.1
keen	0.08
hang	0.12
charlie	0.24
roof	0.09
software	0.16
desk	0.11
flesh	-0.22
shell	-0.14
knowledge	-0.19
underlying	-0.23
diplomatic	-0.47
houston	-0.0
crucial	0.165
companion	1.06
sunset	0.21
physical	-0.185
lobby	-0.26
ripped	-0.4
electoral	-0.19
adequate	0.5
remarkable	0.30000000000000004
talented	0.44
typically	-0.49
nutritional	0.38
demanding	-2.09
held	0.13
vaulted	0.43
considered	-0.36
dazed	-1.08
referring	-0.12
bored	-2.16
hamilton	0.17
sword	-0.06
produced	-0.02
grey	1.48
rich	-0.775
difference	-0.13
pulse	0.42
carry	0.1
training	0.1
dreadful	-1.93
engineer	0.09
louis	0.21
grain	-0.12
savage	-1.55
sent	0.07
sky	-0.09
restaurant	0.25
fight	-0.71
traumatic	-3.08
tallest	0.52
recall	-0.13
gender	0.18
remained	0.18
heavily	-0.63
lucy	1.15
established	0.22
testing	0.08
workout	0.18
richard	0.41
intriguing	-0.28
shower	-0.6
duty	-0.02
honest	1.625
seemed	-0.47
trendy	0.51
president	0.28
originally	0.18
cleaning	-0.87
lawyers	-0.28
brothers	0.97
deputy	0.1
synthetic	0.29
dirt	-0.07
beneath	0.36
investment	1.01
told	0.14
rob	-0.24
creatures	-2.42
newly	0.2
audio	-0.04
mellow	1.89
pull	0.05
sucked	-0.05
organizational	-0.06
sight	-0.26
museum	0.94
provided	-0.13
recalls	0.29
felt	-0.74
resulting	-0.97
actress	1.01
startling	-0.42
microscopic	-0.34
growing	-0.27
cholesterol	-0.11
prevalent	-0.36
demands	-1.01
operate	0.1
solitary	-0.46
plausible	-0.13
relative	0.26
experiment	-0.01
mark	0.39
badly	-0.73
window	-0.18
german	0.27999999999999997
genes	-0.62
heavier	0.37
captured	-1.01
correct	-0.21500000000000002
appears	-0.09
surprise	0.32
capita	-0.45
local	-0.13
substance	-0.27
main	0.33
star	0.29
authorities	-0.66
pulls	0.0
stricken	-1.15
enjoy	1.89
relentless	-0.45
longest	-0.37
earlier	0.16
forests	-0.04
focused	-0.36
grassy	0.44
nationalist	-0.13
high	0.215
edge	0.15
reader	0.61
copy	0.19
afghanistan	-1.02
nearby	0.010000000000000002
medium	0.5700000000000001
crown	0.63
pro	0.175
antique	0.98
lucky	1.135
unfamiliar	0.41
founding	-0.18
responses	0.32
log	0.24
diet	-0.01
girlfriend	1.34
anxious	-2.05
dozens	-0.5
argued	-0.72
cook	0.17
matters	-0.44
vice	0.16
earnings	0.51
drives	-0.03
james	0.44
pair	0.57
dollar	0.33
hear	-0.82
ceremony	1.69
insurance	0.23
account	0.64
motor	0.23
contrast	-2.09
very	-0.0
warren	0.55
big	-0.44499999999999995
paintings	0.46
eager	0.28500000000000003
fine	2.27
beliefs	0.34
second	0.39
slip	0.45
glossy	1.27
fox	-0.05
geological	-0.16
interim	-0.03
receive	-0.06
sweaty	-0.77
leaning	0.25
belonged	0.2
dating	1.18
confirmed	-0.09
corporate	-0.009999999999999981
collected	0.03
obscure	-0.56
meant	-0.35
helen	0.77
charity	0.53
closet	-0.32
wishes	0.35
shimmering	0.56
classes	0.23
grown	0.21
wave	0.07
lie	-0.08
method	0.25
fixed	0.05
rushed	-0.18
mountain	0.22
cost	0.44
terrific	2.39
buy	0.11
contract	0.11
int	0.06
arrived	0.17
talking	0.05
ya	-0.25
columbia	0.13
stocks	1.09
vanished	-0.44
bringing	0.82
inflated	-0.25
rusty	0.39
components	-0.03
rice	-0.02
ironic	-0.44
bowl	0.39
parks	0.02
hairy	-0.13
hole	0.01
cheaper	0.5
raucous	-0.21
reason	-0.12
rush	-0.25
stop	-0.11
cool	1.1400000000000001
injured	-1.84
hospital	-0.3
responsibility	0.48
gift	1.89
vacation	1.41
l	0.57
fewer	-0.31
insignificant	-0.68
valuable	0.335
few	-0.28
human	-1.005
lethal	-1.36
acceptable	-0.12
preparing	0.24
disappeared	-0.24
alcoholic	-0.15
dick	0.47
palpable	-0.58
moment	-0.4
denied	-0.5
flaming	0.27
setting	0.31
off	-0.17
items	0.39
holds	0.04
grocery	0.07
endangered	-0.22
offer	0.51
appeal	0.2
approached	-0.07
scenes	-1.12
coal	-0.29
called	-0.26
cracked	-0.2
toward	0.08
assistance	-0.18
security	0.07
equipment	0.07
fanciful	-0.93
medical	-0.325
aid	-0.34
impressive	1.22
fee	0.25
including	-0.29
hitting	-0.15
staff	0.1
creation	-1.72
explosion	-1.3
hands	0.69
fatty	1.6
metropolitan	-0.23
inexpensive	1.24
tech	-0.04
laughs	-0.01
slower	0.34
hood	0.1
hesitant	-0.52
outside	0.01
innovative	0.13
costly	-0.55
hardest	0.03
tries	-0.07
trails	0.14
adept	0.01
philosophical	0.03
technology	0.14
employees	0.49
covert	-0.33
screamed	-0.78
indonesian	-0.22
particular	0.07
memory	0.04
sparse	0.21
precious	1.12
hispanic	-0.54
death	-1.72
song	0.89
ed	0.3
runaway	0.25
skin	0.77
marks	-0.28
directed	0.22
crossing	0.02
thankful	2.2
movement	0.02
olympic	0.45499999999999996
wee	1.1
churches	-0.03
amused	-0.33
theater	0.58
yeah	0.61
standard	0.5700000000000001
claimed	-0.45
alabama	-1.02
relations	0.93
education	0.15
mute	-0.54
conclusion	-0.28
baptist	1.5
detroit	-0.1
lily	1.5
decent	1.2149999999999999
thirty	0.02
caught	-0.2
elastic	0.16
soup	0.13
spanish	0.14500000000000002
boys	0.42
sisters	1.07
well	1.5
miles	0.02
bus	-0.15
town	0.14
split	0.64
begins	0.09
conflict	-0.32
obsessive	-0.74
exhausted	-2.1
stood	0.01
newspapers	0.14
courage	1.04
visionary	0.29
discreet	0.81
pour	0.19
efficient	0.9
services	-0.1
jessica	-0.32
compressed	-0.29
concentration	-0.73
misleading	-0.47
monster	-2.82
risks	-0.63
moves	0.04
south	-0.25
astonishing	-0.16
lightning	-0.49
spirited	0.93
discovered	-0.08
signal	-0.09
flattering	1.62
indeed	-0.05
legend	-0.1
indians	-0.84
scarce	0.09
stressful	-0.46
disappointed	-1.625
branches	0.08
applied	0.18
frightening	-2.59
slave	-0.95
speed	0.82
ritual	1.11
credit	0.41
suits	0.91
philip	-0.03
plans	-0.02
desirable	0.22
tune	0.89
fierce	-0.45999999999999996
gifts	1.37
simply	-0.15
ring	0.68
giant	-0.6900000000000001
fun	1.59
traveled	0.07
win	0.3
pocket	0.17
pediatric	-0.56
glittering	0.79
countries	-0.33
digging	0.19
frayed	-0.32
ball	0.05
connections	0.69
throughout	-0.32
dedicated	-0.02
spain	-0.21
regional	-0.11
application	-0.1
inferior	-0.16
pursue	0.18
mike	0.37
teenager	0.21
hand	0.34
ribs	-0.54
external	-0.31
confidence	0.51
anyone	-0.24
anthony	0.38
exceptional	2.26
alliance	-0.46
starving	-1.43
scale	0.17
brad	-0.49
tent	-0.15
steady	0.925
oversize	0.39
maintained	0.27
em	-0.27
mountains	0.01
gardens	2.02
paternal	0.28
uneven	-0.36
darkened	-0.18
congress	-0.06
instructions	0.16
o	0.54
jet	-0.74
session	0.13
mature	0.64
zero	-0.2
improved	0.77
parents	0.68
influence	-0.39
though	-0.35
targets	-0.73
seek	0.29
marcus	0.12
creaking	-0.68
wildlife	-0.51
financial	0.05499999999999999
cheap	-0.84
addressed	-0.26
transition	-0.13
serves	0.5
swiss	0.18
visual	0.055
settlement	0.44
barbed	-0.23
today	0.3
lid	-0.06
chris	0.31
ultimately	-0.14
obvious	-0.105
prove	-0.17
cats	-1.14
collar	0.4
keep	-0.01
prince	0.16
improvement	0.01
captain	-0.07
matt	0.4
sorry	0.81
daniel	0.32
forced	-0.04
rickety	0.15
novel	0.39
generous	1.31
goals	0.19
owns	0.33
ending	1.04
jews	-0.41
slightest	0.01
broadway	0.62
fame	0.84
susceptible	-0.97
jail	-1.21
televised	0.07
potent	-0.26
opening	0.03
favor	-0.52
grill	0.2
creek	0.22
settled	1.19
frowned	0.06
slowly	0.04
someday	0.27
york	0.13
carter	0.44
border	-0.5
mask	-0.3
client	0.28
navy	-0.04
help	-0.1
intentional	-1.18
motionless	-0.74
stumbled	-0.19
rate	0.23
atomic	-0.28
fifth	1.07
chase	0.53
users	0.31
rampant	-0.59
temporary	-0.255
subjects	0.14
rushing	0.03
du	0.48
iraqi	-0.49
sauce	0.13
unlimited	0.12
w	0.57
searched	-0.4
between	0.82
thompson	0.66
score	0.9
continued	-0.03
bread	0.1
bony	0.79
francis	0.32
recorded	0.33
mounted	-0.06
winding	0.05
brain	-0.5
cotton	0.3
generally	-0.24
works	0.73
scholars	-0.01
review	0.14
bird	-1.66
pump	-0.07
rise	-0.0
insulated	0.04
teenage	0.35
chip	0.19
ago	0.06
diagnostic	-0.22
ministry	0.06
crimson	0.64
photos	0.17
chance	0.26
drain	0.23
spin	-0.13
dial	-0.0
moments	0.84
lessons	0.28
princess	1.16
develop	-0.31
dominant	0.24
involvement	-0.15
christmas	2.34
lavish	1.0
crowded	-0.07500000000000001
ancient	0.175
organized	0.05
act	-1.33
harder	-0.4
h	0.57
event	-0.8
warped	-0.28
accidental	-2.07
whenever	-0.03
photographic	0.08
choices	-0.33
drama	0.32
demand	-0.18
gone	-0.42
table	-0.03
brendan	0.1
fashion	1.45
tall	1.255
roy	0.5
jean	0.44
faded	0.02
volunteers	0.47
combine	0.19
woods	-0.01
pushed	0.07
same	-0.34
compact	1.03
laws	-0.14
progress	0.59
days	0.28
seventh	0.97
helicopter	-0.74
jokes	-0.47
challenged	-0.42
find	0.0
robust	1.19
places	-0.33
tinted	0.4
williams	0.58
rested	0.17
naive	-1.72
changes	-0.67
illicit	-0.69
reverse	-0.38
hi	1.25
declared	-0.33
gate	0.13
dignified	0.86
stick	-0.32
probing	-0.08
newer	0.3
thanks	1.38
group	-0.25
come	0.16
survive	-0.92
bought	0.33
famous	0.04500000000000001
tears	-0.3
nathan	0.32
path	0.04
flowering	0.38
league	0.27
listening	0.05
flames	-0.64
poet	0.64
affordable	0.55
essential	0.675
camera	-0.01
friendship	2.14
bob	-0.16
data	0.13
points	0.36
mediterranean	0.02
flew	-0.71
thing	-0.76
may	-0.04
managing	0.08000000000000002
irresistible	0.3
misguided	-1.98
vocal	-1.17
command	-0.22
wear	0.62
rolled	0.1
truth	0.27
similar	-0.28500000000000003
deliberate	0.05
gun	-0.44
deeply	-1.46
struggling	-0.36
bleached	0.92
figured	-0.3
snapped	0.03
movies	0.21
division	0.01
dogs	-1.55
seconds	0.11
hundred	0.02
sure	1.285
interesting	1.655
vigorous	0.68
sue	0.06
male	0.455
judges	-0.21
civilization	-0.68
information	0.17
roger	0.47
rises	0.08
unstable	-1.64
commander	-0.12
lemon	0.13
fertile	0.15
university	-0.0
tax	0.37
gaze	0.09
suicide	-2.85
willing	0.175
ralph	-0.26
stand	0.01
farm	0.3
prickly	0.78
retirement	0.82
somewhat	-0.86
overwhelming	-0.2
silently	0.13
started	0.17
politicians	-0.54
leave	0.41
free	0.33999999999999997
anxiety	-0.55
nature	0.32
christian	0.35500000000000004
peace	1.89
need	0.02
reaching	0.1
nicky	-0.32
royal	0.435
spine	0.1
heritage	0.5
killed	-1.41
iced	0.35
unbearable	-2.45
within	0.18
does	0.04
slipped	0.05
expanded	-0.18
met	0.25
newfound	0.33
scientist	0.21
sales	0.33
witness	-1.17
samuel	-0.04
phantom	-0.4
reverend	0.03
ignoring	-0.91
symptoms	-1.23
commission	0.05
rely	-0.03
increased	-0.36
apparent	-0.41000000000000003
busy	-0.465
staring	-0.16
approved	-0.05
camps	0.19
agenda	0.08
warned	-1.13
shiite	0.09
maritime	-0.19
super	0.6599999999999999
express	0.46
wry	-0.02
tied	0.34
moving	0.17
affair	1.14
meaning	0.28
encounter	-0.8
passage	1.05
pine	0.24
spell	-1.35
tangled	0.26
capital	0.9
studio	-0.03
resort	0.49
outrageous	-1.82
firmly	0.29
halfway	0.01
gorgeous	2.705
prospective	0.46
conspicuous	-0.16
game	0.38
parched	-0.53
teens	0.31
close	0.54
jonathan	0.26
worry	-0.16
round	1.06
murky	-0.12
minimal	-0.12
reflect	0.11
albert	0.42
start	0.29
varying	-0.5
murder	-1.93
approaches	0.1
becomes	-0.62
dead	-0.135
legendary	0.28
varied	-0.13
shook	0.35
logic	0.04
inaugural	0.17
gaping	-0.65
thrilling	0.88
soap	-1.56
fill	0.3
hysterical	-0.77
never	-0.35
basket	0.18
grandfather	1.02
tips	0.88
strangers	0.55
mock	0.43
chic	1.03
balance	1.73
try	-0.03
normal	0.185
police	-0.72
beard	0.89
goddamn	-0.97
divorced	1.38
marvelous	1.58
buddhist	0.05
booming	-0.25
abortion	0.34
reduce	-0.38
adult	0.31
gang	-1.01
almost	-0.19
lifetime	1.73
piano	0.9
monetary	-0.06
intensity	-0.06
stunning	0.85
happened	-0.21
referred	-0.66
meat	-0.65
knowledgeable	0.35
marie	0.97
tucked	0.12
spent	0.21
worthless	-1.41
soil	0.28
intact	0.71
inside	-0.12
andy	0.31
cosmic	-0.26
stray	-1.7
amber	0.76
arrest	-1.3
private	0.43999999999999995
disturbing	-1.36
category	0.31
burnt	-0.35
pepper	0.02
molly	1.15
hungry	-2.375
critics	-0.65
hunt	-0.94
reminiscent	0.93
aesthetic	0.05
atop	0.16
ellen	0.53
pressed	0.27
repeat	0.31
hours	0.24
turkish	0.01
appealing	1.48
presented	-0.28
slammed	-0.21
lots	-0.91
damaging	-0.53
sustainable	0.03
overhead	-0.62
school	0.15
sore	-1.26
research	-0.03
tended	-0.42
insistent	-0.65
pa	-0.15
wider	0.26
circuit	-0.02
bow	0.63
management	0.47
shifted	-0.31
prevent	-0.87
armored	-0.11
tasty	2.52
birds	-1.38
adjacent	0.43
stocky	1.07
figure	0.77
warning	-0.36
noted	-0.17
apple	0.65
premier	0.11
worse	-1.365
singer	0.99
consumers	0.15
purse	0.12
karen	0.35
renowned	0.34
too	-0.49
rather	-0.28
tempting	0.7
deepest	-0.12
tie	0.53
fashionable	0.61
bright	0.805
rocky	0.04000000000000001
sigh	0.28
discussed	-0.36
flickering	0.06
steam	-0.53
obsessed	-0.43
pennsylvania	-0.34
makeup	0.99
campbell	0.01
tomorrow	0.42
lieutenant	-0.18
nonetheless	-0.47
reckless	-0.86
covers	0.14
handy	2.28
preformatted	-0.22
oblivious	-0.4
coveted	1.43
argument	-0.23
horror	-1.03
regularly	-0.07
sheer	0.5800000000000001
laden	-0.78
mansion	0.92
turquoise	0.99
sarcastic	-0.79
ron	0.37
horse	-0.47
earliest	0.01
eyebrows	0.63
recipe	0.33
lifeless	-0.41
answered	0.27
prudent	-0.01
jersey	-0.13
aisle	0.1
automated	-0.12
standards	0.68
terrifying	-2.47
reported	-0.0
burly	0.83
forgive	0.52
rick	0.26
picks	0.05
realistic	1.05
genetic	-0.485
frozen	0.075
clouds	-0.41
professor	0.12
wright	0.33
shadowy	-0.19
surprisingly	1.89
recycled	0.38
mommy	0.36
methods	0.32
soon	0.06
tonight	1.05
knowing	-0.25
tiger	-1.55
satisfaction	1.18
amounts	0.16
cheek	0.71
investments	1.12
suffer	-2.36
meanwhile	0.29
p	0.57
sweet	1.54
below	0.25
greek	0.21000000000000002
repeatedly	-1.28
identify	-0.18
writers	0.25
petite	2.36
brains	-0.48
agents	0.13
michelle	0.72
against	-0.62
focal	0.17
witch	-2.33
wooded	0.4
impatient	-1.78
scottish	0.52
transfer	0.35
inner	0.2
friday	0.63
seeking	-0.0
kansas	-0.01
respect	1.22
limit	-0.2
vile	-3.18
interactive	0.21
easier	0.31
many	-0.47
devoid	-0.32
advantage	-0.33
akin	-0.65
consulting	0.09
employment	-0.38
satellite	0.06
piercing	-0.31
anne	1.13
homes	-0.9
any	-0.24
central	-0.14500000000000002
mini	0.69
gained	0.44
sofa	-0.02
chief	0.135
pulling	0.13
stare	-0.74
accepted	0.17
escaped	-0.95
conventional	0.005
aside	0.29
silver	0.58
assault	-1.49
supportive	1.59
magical	-0.9
tracking	0.09
blade	-0.32
developmental	-0.29
voters	0.03
investors	0.96
seriously	0.11
lift	0.14
shape	0.53
ships	-0.13
share	1.0
complex	0.025
hit	-0.56
goal	0.71
lesson	-0.14
unfinished	-0.29
jane	-0.29
wondering	-0.87
brow	0.15
highway	-0.04
motion	0.57
imagined	-1.21
measures	0.35
slavery	-1.16
department	-0.07
activity	0.59
saudi	-1.02
lit	-0.72
tv	0.06
contained	0.04
response	-0.12
producer	0.44
cardboard	-0.35
shirt	0.51
fish	-0.95
cargo	-0.08
climate	-0.78
sizable	0.27
darn	1.37
tasks	-0.32
moderate	0.47
girls	0.72
accompanying	-0.28
tale	0.31
sarah	0.81
careful	0.33499999999999996
beds	0.72
team	0.33
upon	-0.36
newest	0.36
linked	-0.8
towers	0.3
monday	0.68
unit	-0.25
reminded	-1.15
slid	0.07
dented	-0.26
anna	1.4
sexual	0.11999999999999998
several	-0.43
nevertheless	0.14
listen	0.4
attention	0.05
era	0.43
bones	0.52
kerry	0.24
whom	1.14
avenue	0.25
blocks	0.05
cherokee	-0.4
samples	0.07
fighting	-0.72
cups	-0.02
note	0.42
sister	1.47
summer	0.96
blinked	0.14
definitely	0.34
successive	-0.58
smoking	-0.91
eve	1.11
jewelry	0.72
eric	0.31
economic	-0.33499999999999996
backpack	0.08
apartment	-0.3
crumpled	-0.66
african	-0.8049999999999999
caribbean	0.21
disabled	-1.6
seeing	0.09
tear	-0.23
boats	0.0
translucent	1.02
printed	0.25
bothered	-2.19
mottled	0.11
elbow	0.25
bag	0.02
demographic	-0.43
dan	0.4
dutch	0.45999999999999996
far	-0.12
chin	0.3
clay	0.04
crack	-0.41
golden	1.04
spinning	0.11
present	0.015000000000000013
distant	-0.815
mouth	0.0
occurred	-2.6
messy	0.98
bigger	0.05000000000000002
six	0.0
abstract	-0.09
please	0.61
lazy	-1.38
harmful	-0.87
buddy	-0.2
immense	0.17
refrigerator	-0.26
bet	-0.63
dreams	-0.8
infamous	-0.39
pipe	-0.94
ignorant	-1.94
represented	-0.87
courageous	0.32
riley	-0.09
cherished	-0.4
mechanical	-0.08
actor	0.83
sat	-0.02
fragile	1.04
bed	-0.29
leaf	0.73
flashed	0.27
absolutely	0.57
other	0.01
sessions	0.2
joseph	0.57
internal	-0.56
new	-0.17
requires	-0.35
visit	0.44
dallas	0.05
pressure	-0.59
cramped	-0.02
firms	0.57
volunteer	-0.01
highest	0.39
screen	-0.01
ottoman	-0.09
vegetables	-0.07
pleased	0.32
selfish	-2.18
texas	-0.35
meaningful	0.65
infant	0.56
dr	0.44
accompanied	-1.59
attached	0.3
backyard	0.84
construction	-0.52
literally	-0.64
acted	0.21
beer	-1.44
slides	0.09
deceased	0.3
secure	2.05
unpredictable	-1.77
troops	-0.68
lead	-0.44
catch	-0.22
champion	0.02
benefits	0.41
allowed	-0.04
milk	0.02
dramatic	-0.48000000000000004
kate	1.31
onstage	-0.14
rapidly	-0.31
audience	0.32
ill	-0.9550000000000001
glorious	1.65
timely	0.87
cemetery	0.83
november	0.69
leisurely	1.4
acute	-1.24
stones	0.25
rusted	-0.07
make	-0.13
jake	-0.38
square	0.24
experiments	0.07
pieces	0.06
fist	-0.05
away	0.08
enemy	-1.13
fairly	0.95
bound	0.26
pressing	0.18
action	-0.16
exasperated	-1.15
pelvic	-1.04
ass	-0.96
waxed	0.17
once	-0.03
commitment	1.0
upright	0.3
hold	0.12
neighbor	1.22
unmistakable	-1.51
suspicious	-0.9
thorough	0.56
coming	-0.23
youth	0.07
period	0.15
damn	-0.83
indian	-0.095
unclear	-0.5
weary	-1.74
guy	-0.86
enlightened	1.35
instrumental	0.19
natural	0.765
trust	1.76
bills	0.35
g	0.34
boyfriend	1.34
exception	-0.28
hurricane	-1.78
rain	-0.01
unnecessary	-0.86
reporter	0.12
stack	0.16
wash	-0.65
message	0.15
monthly	0.09
hanging	0.19
unused	-0.31
essentially	-1.19
toys	0.83
cable	0.1
sam	0.6
lights	-0.33
tightly	0.68
excitement	-0.08
san	0.08
perhaps	-0.06
eddie	0.05
apply	-0.04
farthest	0.12
commercial	-0.12
status	1.12
doug	0.37
recent	-0.155
recovery	-1.12
results	0.28
ran	-0.1
megan	0.84
taliban	-1.02
estimated	-0.14
british	0.065
eggs	-0.21
characteristic	0.22
steve	0.35
boston	0.01
pause	0.53
fall	0.23
sees	-0.05
pregnant	0.395
snap	-0.0
task	-0.18
menu	0.23
stories	0.11
capable	-0.020000000000000004
doc	0.42
cage	-1.02
insecure	-2.55
bring	0.07
often	-0.44
administration	-0.02
hey	0.61
expressed	0.43
rates	0.28
care	-0.86
something	0.15
mad	-1.935
kiss	1.9
silly	-0.97
helped	-0.11
appointment	0.31
intimate	1.36
blew	-0.55
higher	0.245
ripe	1.44
nameless	-1.13
structural	1.41
angular	1.35
episode	-0.6
administrative	-0.15
exotic	0.53
worlds	-1.07
cruz	-0.48
regret	-0.14
bourne	0.2
london	0.19
actions	-1.05
handheld	0.28
stares	-0.03
speaker	0.16
horses	-0.48
floor	-0.04
tommy	-0.3
curiosity	0.08
innate	-0.12
un	0.57
frustration	-0.29
place	0.4
attract	0.11
desert	-0.2
customary	0.33
indigenous	-0.42
proper	1.29
day	0.49
sought	-0.08
kennedy	0.28
played	0.55
remind	-1.89
revealed	-0.4
towering	0.59
story	0.24
agreed	-0.37
expressive	0.53
miller	0.46
fence	0.39
northwest	-0.43
breathing	-0.05
pastoral	0.4
outstanding	1.29
connected	-0.12
sweeping	0.35
american	-0.08499999999999999
egyptian	0.14
alfred	0.53
criminal	-1.2349999999999999
orderly	1.73
follow	0.14
votes	0.22
arctic	0.05
ordered	-0.37
bike	-0.05
houses	-0.14
lot	-0.86
tennessee	-0.3
deserve	-1.71
dare	-0.37
nuclear	-0.385
belly	0.07
patch	0.09
broke	-0.13
represents	-0.38
funding	-0.01
nfl	0.21
index	0.91
outgoing	1.06
bathroom	-0.48
wide	0.595
resolution	0.43
aluminum	0.35
trunk	0.01
knife	-0.07
rating	1.43
interviews	0.12
significant	0.07999999999999999
lifestyle	0.31
revolving	-0.01
opposite	0.695
comes	0.11
player	0.37
principle	0.24
sincere	1.74
hurry	0.08
opposing	0.13
rhythm	0.77
overcome	-0.45
coast	-0.25
kadidi	0.75
fictional	-0.18
tragedy	-3.26
somebody	-0.5
throw	-0.03
islamic	-0.545
flame	-0.55
trick	-1.1
dying	-0.97
lab	-0.07
protected	-0.13
ensuing	-1.04
carl	-0.27
ken	0.43
mostly	-0.4
mean	0.69
mouse	-1.1
smooth	2.1799999999999997
desperately	-0.33
require	-0.25
check	0.54
divided	0.39
yellow	0.66
convinced	-1.01
threw	0.01
bewildered	-1.26
meeting	0.4
aboard	-0.15
published	0.17
intensive	-0.26
decided	-0.02
fearless	0.17
engage	0.25
awful	-3.05
farmers	-0.45
sports	0.4
righteous	0.09
sleepy	-0.65
exaggerated	-0.47
eye	0.03
agencies	-0.16
space	-0.58
woke	-0.95
palms	0.08
wretched	-1.51
district	-0.25
handle	-0.41
describes	-0.64
root	0.25
disease	-1.13
brooklyn	0.16
blue	0.76
threats	-1.19
weekend	1.44
coarse	0.6
stirring	0.17
pioneering	0.29
pretend	-0.23
airy	1.69
offers	1.43
gothic	0.78
line	0.14
possessed	0.59
ominous	-2.53
seattle	0.02
slept	-0.84
attempts	-0.08
month	0.55
fed	-0.64
wise	-0.925
attracted	-0.26
trucks	-0.12
existing	-0.185
questions	-0.23
global	-0.19
famed	0.31
covering	-0.03
sufficient	0.16999999999999998
conduct	0.32
shared	2.0
opinion	-0.19
gallery	0.47
position	0.22
vital	0.565
mocking	-0.17
fled	-0.27
pathetic	-1.58
pound	-0.05
catching	-0.56
tried	-0.07
henry	0.64
pollution	-0.35
oak	0.3
take	0.07
greg	0.48
chevy	0.49
oral	-0.24
emily	1.22
taxes	0.37
r	0.57
maternal	-0.58
sin	-0.0
coffee	-0.65
civilian	-0.145
storm	-0.51
former	0.45
cooked	-0.16
jump	-0.65
swept	-0.26
poetry	0.28
lesbian	-0.29
crisis	-1.58
immune	-0.41000000000000003
guests	1.28
battles	-2.31
joining	-0.67
kept	0.08
code	-0.08
immigrant	-1.53
wavy	1.13
jr	0.63
partial	0.02
again	-0.43
strategies	0.31
life	0.8
undercover	-0.43
knees	0.19
appreciate	1.48
rival	-0.51
cut	0.19
shaggy	1.02
numerous	-0.29
open	0.17500000000000002
bridge	0.07
alarm	-0.92
resident	0.04
earnest	-0.07
floating	-0.11
institutions	-0.11
scenic	1.37
